,pl_name,hostname,pl_rade,pl_eqt,pl_orbsmax,st_teff,spectral_class,detectability,priority_score,pred_priority,uncertainty,scientific_gain,pred_str
969,BD-08 2823 c,BD-08 2823,12.5,213.89821924260616,0.68,4746.0,K,0.1984308099054132,0.985087341167613,0.8214617077842603,0.21156881324277563,0.041981770962491075,0.821 +/- 0.212
970,Kepler-403 b,Kepler-403,1.25,1194.0,0.076,6090.0,F,0.0004228171591983,0.8238151792599928,0.8213177521420999,0.021841219817591694,9.234842516699734e-06,0.821 +/- 0.022
971,Kepler-306 b,Kepler-306,1.52,830.0,0.05,4954.0,K,0.0004202689634484,0.8234109012120484,0.8212815218983174,0.025168345843807585,1.057747461948786e-05,0.821 +/- 0.025
972,Kepler-382 c,Kepler-382,1.59,882.0,0.097,5600.0,G,0.0002927076801337,0.8163053941885424,0.8211183893121573,0.037428346736730324,1.0955564544548075e-05,0.821 +/- 0.037
973,Kepler-380 b,Kepler-380,1.19,1317.0,0.05,6045.0,F,0.0002570996130263,0.8255135004637199,0.8211109239293302,0.018340479910894842,4.715330287807693e-06,0.821 +/- 0.018
974,LTT 3780 c,LTT 3780,2.39,359.0,0.0757,3358.0,M,0.3303118035146778,0.8892909980959663,0.8209923972372958,0.11484032806822037,0.03793311588043115,0.821 +/- 0.115
975,Kepler-1005 b,Kepler-1005,1.5,1026.0,0.06717,5782.0,G,0.0014534346206827,0.8364193567203536,0.820973811743919,0.03738126938890624,5.4331231094902775e-05,0.821 +/- 0.037
976,Kepler-1930 b,Kepler-1930,1.52955541,643.0,0.10233,5083.0,K,0.0196461391723455,0.8319993295535603,0.8207671019551457,0.10101143404748075,0.0019844846912950055,0.821 +/- 0.101
977,Kepler-300 b,Kepler-300,1.67,812.0,0.094,5986.0,G,0.0003834814153302,0.8307819281410853,0.8205388034582763,0.045012833751821815,1.7261585195171627e-05,0.821 +/- 0.045
978,Kepler-1680 b,Kepler-1680,1.35954736,771.0,0.07642,5021.0,K,0.013967649401474,0.8095809635943984,0.820433140027807,0.044243196474423784,0.000617973456755282,0.820 +/- 0.044
979,Kepler-115 b,Kepler-115,1.09,1489.0,0.036,5979.0,G,0.0006999680960791,0.8328582752079782,0.8203016267711912,0.020890503350255496,1.46226858562124e-05,0.820 +/- 0.021
980,HD 48265 b,HD 48265,12.6,258.856500686778,1.814,5733.0,G,0.1213084498953626,0.8598539194873996,0.8202160153481897,0.16892413133276174,0.020491924521897978,0.820 +/- 0.169
981,Kepler-364 b,Kepler-364,1.55,753.0,0.178,6108.0,F,0.0003578452112965,0.7904452221512972,0.8202094490194435,0.06822544111734109,2.4414147392431844e-05,0.820 +/- 0.068
982,Kepler-1645 b,Kepler-1645,1.78,754.0,0.1285,5812.0,G,0.000389571767943,0.8293756919702959,0.8201765505361214,0.03230424855669319,1.2584823222301073e-05,0.820 +/- 0.032
983,Kepler-169 b,Kepler-169,1.13,962.0,0.04,4997.0,K,0.0054441894680612,0.8084436519176255,0.8201421922779167,0.030674570780591544,0.00016699817518099432,0.820 +/- 0.031
984,K2-270 b,K2-270,1.38,1203.0,0.0247,4877.0,K,0.0187585468770714,0.7778132390226934,0.8199359234581445,0.05192184835117574,0.0009739784262397225,0.820 +/- 0.052
985,Kepler-384 c,Kepler-384,1.13,531.0,0.236,5577.0,G,0.0004181384204753,0.8019086560010663,0.819814037502533,0.05439993818970274,2.2746704228596257e-05,0.820 +/- 0.054
986,Kepler-1783 b,Kepler-1783,1.31946731,1088.0,0.07595,5129.0,K,0.0220032625203393,0.8326835752787959,0.8197301944349934,0.050311370764981087,0.0011070142987000026,0.820 +/- 0.050
987,Kepler-1940 b,Kepler-1940,1.54732469,885.0,0.0525,5431.0,G,0.0003022586766566,0.7746276991723989,0.8194620980635499,0.03728712979273968,1.1270358507476382e-05,0.819 +/- 0.037
988,WASP-132 c,WASP-132,1.841,1329.0,0.01833,4686.0,K,0.093241314369226,0.808813337110274,0.8193803388894093,0.056212490714279174,0.005241326518167302,0.819 +/- 0.056
989,Kepler-1853 b,Kepler-1853,1.51862272,386.0,0.2395,4821.0,K,0.0015649645489213,0.819932098143579,0.8193366961524855,0.04298810855715593,6.72748659171294e-05,0.819 +/- 0.043
990,Kepler-1130 c,Kepler-1130,0.79239584,1072.0,0.04238,5450.0,G,0.0250519132093334,0.8422527058384406,0.8192736062330287,0.035421048997115706,0.0008873650452592885,0.819 +/- 0.035
991,Kepler-1563 b,Kepler-1563,0.75,1134.0,0.0442,5765.0,G,0.0007705728290237,0.8301052005154943,0.8192254412001799,0.03162785322158312,2.4371564332901648e-05,0.819 +/- 0.032
992,Kepler-1633 b,Kepler-1633,1.58,925.0,0.3875,6256.0,F,0.0004222473137887,0.812813440494988,0.8192014855410875,0.037786209827066305,1.5955125597734926e-05,0.819 +/- 0.038
993,Kepler-520 b,Kepler-520,1.66,711.0,0.14628,6112.0,F,0.001305789315146,0.8138036398774356,0.8189250563599771,0.02842937596455997,3.712277537079092e-05,0.819 +/- 0.028
994,Kepler-1130 d,Kepler-1130,0.64472273,981.0,0.05068,5450.0,G,0.0250351459724961,0.8191799795277697,0.8188616171353995,0.03439452365132134,0.0008610719202652993,0.819 +/- 0.034
995,Kepler-1260 b,Kepler-1260,1.77,823.0,0.1444,5961.0,G,0.0002522942666457,0.8159170343036447,0.818759293053138,0.024208977460375744,6.1077862146077796e-06,0.819 +/- 0.024
996,Kepler-1449 b,Kepler-1449,1.68,867.0,0.1176,5979.0,G,0.0002030285694473,0.8177900013828557,0.8185183178062292,0.03347138673668014,6.7956477665655e-06,0.819 +/- 0.033
997,Kepler-1614 b,Kepler-1614,1.49,981.0,0.0471,5121.0,K,0.0001759763405837,0.8344675206770792,0.8184819687218051,0.040890318293327024,7.195728578562414e-06,0.818 +/- 0.041
998,Kepler-386 c,Kepler-386,1.58,513.0,0.155,5178.0,K,0.0004008772760611,0.8168982690698057,0.818438044920448,0.03667605631667651,1.470259755289278e-05,0.818 +/- 0.037
999,Kepler-1602 b,Kepler-1602,1.34,1159.0,0.09744,6296.0,F,0.0007277753778752,0.8189348251969831,0.8181737676383973,0.026906076121914434,1.9581579716765174e-05,0.818 +/- 0.027
1000,Kepler-763 b,Kepler-763,1.22,1414.0,0.0205,5166.0,K,0.0001410602659333,0.826803801744234,0.8181542969495496,0.021417044192054823,3.0210939492364913e-06,0.818 +/- 0.021
1001,Kepler-1868 b,Kepler-1868,3.14950109,215.0,0.62348,4658.0,K,0.0257385980902056,0.986777754135452,0.8180774545304496,0.2284837350818705,0.005880851027421275,0.818 +/- 0.228
1002,Kepler-888 b,Kepler-888,1.76,417.0,0.31481,5875.0,G,0.0060338428315102,0.8317835166830055,0.8179032108880568,0.08620050901900109,0.0005201203234168301,0.818 +/- 0.086
1003,Kepler-625 c,Kepler-625,1.05,1048.0,0.05379,5789.0,G,0.0004408419161838,0.8223896454336068,0.8177361571390499,0.025531806181138476,1.1255490360526476e-05,0.818 +/- 0.026
1004,Kepler-246 c,Kepler-246,1.5,667.0,0.095,5206.0,G,0.0008941286660146,0.8102630233779754,0.8175078874355688,0.03729145746877041,3.334336112029188e-05,0.818 +/- 0.037
1005,Kepler-1867 b,Kepler-1867,1.15985997,768.0,0.0872,5693.0,G,0.0004982073904922,0.8037913918856615,0.8174458914702611,0.04313898557622998,2.149216143241419e-05,0.817 +/- 0.043
1006,K2-189 b,K2-189,1.403,1203.0,0.0361,5442.0,G,0.0282128935857098,0.820518979146349,0.8172914023172341,0.030354152815121136,0.0008563784832573861,0.817 +/- 0.030
1007,Kepler-440 b,Kepler-440,1.86,229.0,0.242,4134.0,K,0.0164708182746662,0.9574063073229316,0.8171526834347177,0.12756206182566557,0.002101051539072272,0.817 +/- 0.128
1008,Kepler-1584 b,Kepler-1584,1.61,886.0,0.1168,6069.0,F,0.000131477886839,0.8231800047484943,0.8171519826770273,0.023768642271686524,3.1250508589134727e-06,0.817 +/- 0.024
1009,Kepler-1542 d,Kepler-1542,0.87,1010.0,0.0629,5564.0,G,0.0058241194250882,0.8209704734405574,0.8170775950139616,0.029357358697016295,0.00017098076305657462,0.817 +/- 0.029
1010,Kepler-1086 c,Kepler-1086,2.94,211.0,0.503,4350.0,K,0.0051829382317157,0.9876452773018992,0.8169336024647749,0.20890766895509655,0.001082755544325977,0.817 +/- 0.209
1011,Kepler-927 b,Kepler-927,1.72,906.0,0.0866,5743.0,G,0.0004036145152552,0.819271840762301,0.8168990183380034,0.027966689935900062,1.1287762001770783e-05,0.817 +/- 0.028
1012,Kepler-167 b,Kepler-167,1.718,918.0,0.04825,4884.0,K,0.0105940472279943,0.8160310138665562,0.8168705924133396,0.03164415461512514,0.00033523966848258947,0.817 +/- 0.032
1013,Kepler-21 b,Kepler-21,1.639,2015.0,0.0434,6305.0,F,0.1140298649945625,0.8972209435941985,0.8167535627732715,0.13764513024239666,0.015695655618699463,0.817 +/- 0.138
1014,Kepler-197 b,Kepler-197,1.02,1142.0,0.06,6004.0,F,0.0116849074234304,0.8147560248793678,0.8167357486711959,0.0293157893942678,0.000342552285116802,0.817 +/- 0.029
1015,Kepler-905 b,Kepler-905,1.41,928.0,0.05689,5461.0,G,0.0018646011725726,0.8121389734462968,0.8164487599396774,0.028444732265801957,5.303808113632799e-05,0.816 +/- 0.028
1016,Kepler-2001 b,Kepler-2001,1.04,1402.0,0.0197,5081.0,K,0.000225458814832,0.8359580835483478,0.8161673164534835,0.029470210711634144,6.644318779894345e-06,0.816 +/- 0.029
1017,TOI-784 b,HD 307842,1.93,1256.0,0.038,5558.0,G,0.1931316891151953,0.9188670995589242,0.8161120266291488,0.12007957707155996,0.02319117154806865,0.816 +/- 0.120
1018,K2-265 b,K2-265,1.70824866,1366.0,0.03359,5420.0,G,0.0798412212664707,0.8578743038623518,0.8160139617300426,0.08831662951087312,0.0070513075582865365,0.816 +/- 0.088
1019,Kepler-1988 b,Kepler-1988,1.53,1105.0,0.1038,6033.0,F,0.0023286536404693,0.8278648864438533,0.8159420976383523,0.02773600176333468,6.458754147825222e-05,0.816 +/- 0.028
1020,Kepler-379 b,Kepler-379,1.66,775.0,0.152,6054.0,F,0.0006066756377071,0.8046148744870263,0.815804746161247,0.02840124280851956,1.723034209253279e-05,0.816 +/- 0.028
1021,HD 92788 b,HD 92788,13.0,274.65385990984964,0.97,5744.0,G,0.2121395843288101,0.9260362197136308,0.8157565990795941,0.18196032760036643,0.03860098826147585,0.816 +/- 0.182
1022,Kepler-128 b,Kepler-128,1.421,968.0,0.12545,6072.0,F,0.00664146203545,0.848620635291695,0.8157304774409389,0.07551714251669908,0.000501544235050324,0.816 +/- 0.076
1023,GJ 3929 c,GJ 3929,2.26,317.0,0.081,3384.0,M,0.256130601027621,0.7511600423396636,0.8156983630477456,0.10368522523529924,0.02655695905720145,0.816 +/- 0.104
1024,Kepler-1990 c,Kepler-1990,0.98,1170.0,0.0504,5751.0,G,0.00625182194003,0.8251271578396931,0.8156826741264187,0.023861895681553395,0.00014918032295264263,0.816 +/- 0.024
1025,Kepler-1038 c,Kepler-1038,1.4162338,784.0,0.0692,5159.0,K,0.0010896123600083,0.7638719219573292,0.8155892975843686,0.04558974374514148,4.9675148274317244e-05,0.816 +/- 0.046
1026,Kepler-286 c,Kepler-286,1.37,1098.0,0.042,5580.0,G,0.0001428248345019,0.79639445255509,0.8154916277431471,0.032295175022487244,4.612553027796636e-06,0.815 +/- 0.032
1027,Kepler-285 b,Kepler-285,1.34,1131.0,0.036,5411.0,G,0.0002590140751604,0.8165324758234753,0.8154851542657903,0.02624903273485242,6.798868937672865e-06,0.815 +/- 0.026
1028,Kepler-1994 b,Kepler-1994,0.51,1032.0,0.053,5495.0,G,0.0269196288529805,0.8298053986047106,0.8154775849794447,0.04495137900239166,0.0012100744391740444,0.815 +/- 0.045
1029,Kepler-1616 b,Kepler-1616,1.02,1337.0,0.07318,6266.0,F,0.00013779541924,0.8236445285328365,0.8153431094301541,0.02332325653035916,3.213837911642908e-06,0.815 +/- 0.023
1030,Kepler-1555 b,Kepler-1555,1.61,959.0,0.0805,5866.0,G,0.0001511756490418,0.8292151981303381,0.8152714819965086,0.03490093879278842,5.276172074167925e-06,0.815 +/- 0.035
1031,Kepler-889 b,Kepler-889,1.09,1328.0,0.04975,5961.0,G,0.0010184185265901,0.8301954578509648,0.8151590455099393,0.02544369101862189,2.5912326318198664e-05,0.815 +/- 0.025
1032,Kepler-154 e,Kepler-154,1.5,1140.0,0.04766,5769.0,G,0.0002650988763193,0.8258144823466984,0.8147745368993909,0.02468809696158086,6.544786762977011e-06,0.815 +/- 0.025
1033,Kepler-1143 b,Kepler-1143,1.67,976.0,0.0371,5053.0,K,0.0014499029345987,0.8215316644272338,0.8147140687919596,0.022713788200865757,3.2932788168288585e-05,0.815 +/- 0.023
1034,Kepler-392 c,Kepler-392,1.1,901.0,0.093,5938.0,G,0.0004727891053395,0.797450142254862,0.8145503873874698,0.041475008470722934,1.9608932148821282e-05,0.815 +/- 0.041
1035,Kepler-1695 b,Kepler-1695,1.11948901,957.0,0.0529,5473.19,G,0.0002314855220807,0.8069719943637655,0.8144226206183864,0.027185166070616627,6.292972360707222e-06,0.814 +/- 0.027
1036,Kepler-760 c,Kepler-760,1.48,1139.0,0.03489,5322.0,G,0.0003256287356618,0.8281743002049506,0.814386386861956,0.025663141014872447,8.356656161783398e-06,0.814 +/- 0.026
1037,Kepler-1126 c,Kepler-1126,1.45,305.0,0.6193,5678.0,G,0.001027225932373,0.7997840163635002,0.8141767669658471,0.0654587472821064,6.724092270883034e-05,0.814 +/- 0.065
1038,Kepler-139 d,Kepler-139,1.695,972.0,0.0755533961,5622.0,G,0.0067596751434551,0.8154760213584213,0.8140088589228061,0.043053211083425934,0.0002910257208065599,0.814 +/- 0.043
1039,Kepler-55 d,Kepler-55,1.59,931.0,0.029,4503.0,K,0.0013391090343473,0.8019775791430124,0.8139005656288159,0.025846558231521218,3.461135963461363e-05,0.814 +/- 0.026
1040,K2-268 b,K2-268,1.5,1136.0,0.0308,5106.0,K,0.0121041749142829,0.7815550931868103,0.8137840461073189,0.045616134828078594,0.0005521456748725754,0.814 +/- 0.046
1041,Kepler-299 b,Kepler-299,1.32,1258.0,0.04,5617.0,G,0.0001332284352461,0.8207788874731208,0.8134872688484405,0.02261096255467693,3.0124231605677673e-06,0.813 +/- 0.023
1042,K2-131 b,K2-131,1.69,2223.0,0.00936,5120.0,K,0.0693523148995726,0.8422800152292987,0.8134129062329639,0.08474525623720214,0.005877279696807411,0.813 +/- 0.085
1043,Kepler-866 b,Kepler-866,1.63,996.0,0.0331,4751.0,K,0.0007731393144456,0.8197648576732208,0.8133224639383075,0.033656500247120705,2.602116352769707e-05,0.813 +/- 0.034
1044,Kepler-376 b,Kepler-376,1.07,1242.0,0.057,5900.0,G,0.0001716224084689,0.8074660989155662,0.8133088638812523,0.023653773560139476,4.059517587769124e-06,0.813 +/- 0.024
1045,Kepler-1379 b,Kepler-1379,1.3,1564.0,0.0171,5188.0,K,0.0001483089919605,0.8172113247861641,0.8130707797384383,0.014906145834016397,2.2107154626591782e-06,0.813 +/- 0.015
1046,Kepler-1409 b,Kepler-1409,1.04,1733.0,0.01553,5160.0,K,0.0003919244033345,0.8202880492869097,0.8130291525581748,0.018660218154340515,7.313394866231511e-06,0.813 +/- 0.019
1047,Kepler-387 c,Kepler-387,0.89,826.0,0.098,5774.0,G,0.0002301518034062,0.7871193575921213,0.8129758834618915,0.06368913021564263,1.4658168176502453e-05,0.813 +/- 0.064
1048,TOI-4336 A b,TOI-4336 A,2.137,309.4,0.0849,3307.0,M,0.311426527569092,0.8038315743543175,0.8128330660025648,0.10207392713001687,0.031788528681441684,0.813 +/- 0.102
1049,TOI-1468 c,TOI-1468,2.126,338.1,0.08608,3376.0,M,0.2938242223599344,0.7903494336405632,0.8126723869345958,0.08869469605182029,0.026060650094876837,0.813 +/- 0.089
1050,Kepler-914 b,Kepler-914,1.38,1192.0,0.05454,5877.0,G,0.0003731675897637,0.8139178185786775,0.8125280423923992,0.02499494899884298,9.327304874164841e-06,0.813 +/- 0.025
1051,TOI-406.01,TOI-406,2.08,368.0,0.0809,3392.0,M,0.2618937665596719,0.8067393668623429,0.8125269928174549,0.07920728907145437,0.020743895273903922,0.813 +/- 0.079
1052,Kepler-1006 b,Kepler-1006,1.54,791.0,0.1464,5328.0,G,0.0005244793699718,0.7966345728548345,0.8124765642122885,0.03750090200162009,1.966844945518392e-05,0.812 +/- 0.038
1053,Kepler-784 c,Kepler-784,1.55,844.0,0.1309,5676.0,G,0.0005119543412706,0.825816547642245,0.8124183047631379,0.0689583763928824,3.5303540161308203e-05,0.812 +/- 0.069
1054,Kepler-1293 b,Kepler-1293,0.97,1183.0,0.06763,6241.0,F,0.0001344327509784,0.8391828789156012,0.8120971689038895,0.03162114894812286,4.250918042193895e-06,0.812 +/- 0.032
1055,Kepler-830 b,Kepler-830,1.7,907.0,0.1033,6037.0,F,0.0001979731652458,0.8094861891181173,0.8118977052019183,0.032083702662832385,6.351712168966029e-06,0.812 +/- 0.032
1056,Kepler-65 d,Kepler-65,1.52,1117.0,0.084,6211.0,F,0.0160114485818846,0.839849461894173,0.8118677526341502,0.05929974986256526,0.0009494748958430821,0.812 +/- 0.059
1057,Kepler-1579 b,Kepler-1579,0.84,1139.0,0.014,4584.0,K,0.0029352745675685,0.8083209141663957,0.8118596383094903,0.03871212142941038,0.0001136307054883718,0.812 +/- 0.039
1058,Kepler-1809 b,Kepler-1809,1.513,877.0,0.04444,4901.0,K,0.0052644906097703,0.8100132517890574,0.8118460244350792,0.02768919666423668,0.00014576951583095712,0.812 +/- 0.028
1059,Kepler-1037 b,Kepler-1037,1.28,1650.0,0.0198,5105.0,K,0.0037054030577724,0.8164990618236625,0.8117568867127705,0.0189981068087588,7.03956430610615e-05,0.812 +/- 0.019
1060,Kepler-381 b,Kepler-381,0.99,1576.0,0.066,6152.0,F,0.0215549022360132,0.8236256462607788,0.8117028194397659,0.0320691036282741,0.0006912463935040245,0.812 +/- 0.032
1061,HD 181720 b,HD 181720,14.0,227.81044115937723,1.85,5736.0,G,0.1643069746194463,0.9832297909771096,0.8115619830081249,0.24206323099257154,0.039772677150997617,0.812 +/- 0.242
1062,Kepler-1193 b,Kepler-1193,1.32,1453.0,0.04004,5908.0,G,0.0003003477382561,0.8214937072875457,0.811481168033908,0.020059615414543187,6.024860120045246e-06,0.811 +/- 0.020
1063,CoRoT-7 b,CoRoT-7,1.68135,1756.0,0.017016,5275.0,G,0.0630698471384735,0.7957972093303749,0.8113339977313748,0.057205947312360984,0.003607970352402176,0.811 +/- 0.057
1064,Kepler-495 c,Kepler-495,1.21936414,1000.0,0.0614,5392.0,G,0.0005660787849377,0.7768201019259957,0.8112739328754859,0.05736802572675324,3.247482229767519e-05,0.811 +/- 0.057
1065,Kepler-84 d,Kepler-84,1.38,1254.0,0.052,6031.0,F,0.0001557275694133,0.8278060697262856,0.8110996294978879,0.03497628697123037,5.446772157131778e-06,0.811 +/- 0.035
1066,Kepler-317 c,Kepler-317,1.72,837.0,0.083,5497.0,G,0.0002652721550177,0.8122111761861303,0.8110188281748564,0.02116839821710203,5.615386613323494e-06,0.811 +/- 0.021
1067,Kepler-1248 b,Kepler-1248,1.18,1035.0,0.0806,6149.0,F,0.0010667229539334,0.7874027280346594,0.810855440972733,0.03371320725490194,3.596265202951793e-05,0.811 +/- 0.034
1068,Kepler-400 b,Kepler-400,1.65,939.0,0.087,5886.0,G,0.000443445518769,0.8127541712565753,0.8107319313891049,0.028689576208990774,1.2722264005258674e-05,0.811 +/- 0.029
1069,HD 13908 c,HD 13908,12.8,250.23165467780777,2.03,6255.0,F,0.1354046191384933,0.9769758083940534,0.8105512281734852,0.22028902429312996,0.029828151434801563,0.811 +/- 0.220
1070,HD 154391 b,HD 154391,12.5,231.9344271140756,7.46,4909.0,K,0.1093236200382871,0.9821387408926114,0.8105373452174336,0.22330191588918955,0.024412173806491303,0.811 +/- 0.223
1071,Kepler-598 b,Kepler-598,1.5,1050.0,0.04487,5307.0,G,0.0006137551954462,0.8021796730493257,0.8103068459767762,0.04057568000885391,2.49035344141966e-05,0.810 +/- 0.041
1072,Kepler-768 b,Kepler-768,1.79,618.0,0.092,5108.0,K,0.0004056785463114,0.8544197805945994,0.8100266158679122,0.056618362710170386,2.29688550787935e-05,0.810 +/- 0.057
1073,Kepler-1421 b,Kepler-1421,0.93,1209.0,0.07576,6335.0,F,0.0002615052471044,0.8263451769806214,0.8100155706792022,0.029794862103004933,7.79151277668783e-06,0.810 +/- 0.030
1074,Kepler-1622 b,Kepler-1622,1.47,922.0,0.10136,6436.0,F,0.0002651906623763,0.815570470931949,0.8099910591974665,0.03301077739638036,8.7541499233027e-06,0.810 +/- 0.033
1075,Kepler-1594 b,Kepler-1594,1.06,1360.0,0.0396,5946.0,G,9.155983004190168e-05,0.8443032919611727,0.8099211841088638,0.02999405414156715,2.7462504994694853e-06,0.810 +/- 0.030
1076,Kepler-1047 c,Kepler-1047,0.99,1309.0,0.04413,5754.0,G,0.00022762352572,0.8164583694842247,0.8097589258948028,0.023948542638180737,5.451251711158449e-06,0.810 +/- 0.024
1077,Kepler-190 c,Kepler-190,1.46,948.0,0.045,5106.0,K,0.0043710959346179,0.8052671466577505,0.8095732428439927,0.03211843162527242,0.00014039274590353125,0.810 +/- 0.032
1078,Kepler-362 c,Kepler-362,1.45,543.0,0.207,5788.0,G,0.0005197145600677,0.7999655767186603,0.8095435870316019,0.0432418830224895,2.2473436211532075e-05,0.810 +/- 0.043
1079,Kepler-36 b,Kepler-36,1.498,978.0,0.11419,5979.0,G,0.0022472791684242,0.8087784622213493,0.8094279914214885,0.05466915259078969,0.00012285684777268554,0.809 +/- 0.055
1080,Kepler-1841 b,Kepler-1841,1.48912557,542.0,0.1606,5190.0,K,0.0008120474220054,0.8009009337469214,0.8093396982868813,0.03686184655388739,2.9933567464442894e-05,0.809 +/- 0.037
1081,Kepler-1964 b,Kepler-1964,1.7810587,986.0,0.0322,4803.0,K,0.0082396477226487,0.8171006766295517,0.8092915055737014,0.03679849202671991,0.0003032066110248691,0.809 +/- 0.037
1082,Kepler-1891 b,Kepler-1891,1.52139156,1017.0,0.0473,5516.0,G,0.000974538705548,0.8210437974324934,0.8091846721333206,0.057835691716873326,5.6363120140234914e-05,0.809 +/- 0.058
1083,Kepler-886 b,Kepler-886,1.52,1111.0,0.06428,6098.0,F,0.0004705420043382,0.8120316043913124,0.8091432802134243,0.02849949886339668,1.3410211317816925e-05,0.809 +/- 0.028
1084,Kepler-320 b,Kepler-320,1.14,1292.0,0.085,6435.0,F,0.0002722151973415,0.7969054452194478,0.8090449016444923,0.02661753115994048,7.245696497446723e-06,0.809 +/- 0.027
1085,Kepler-1888 b,Kepler-1888,1.32578716,886.0,0.0956,5557.0,G,0.0058209872744216,0.7932338791336564,0.8088296397314556,0.03580744453449689,0.00020843467896486368,0.809 +/- 0.036
1086,Kepler-1393 b,Kepler-1393,0.8,1249.0,0.0337,5697.0,G,0.0014190689749384,0.8149154692703425,0.8088259943142343,0.02912867892611405,4.1335604544990446e-05,0.809 +/- 0.029
1087,Kepler-381 d,Kepler-381,1.0667865,1387.0,0.08364,6197.0,F,0.0213351176318054,0.81398472777608,0.8086712944040712,0.054442483096304096,0.001161536781027225,0.809 +/- 0.054
1088,Kepler-372 b,Kepler-372,1.36,1081.0,0.075,6509.0,F,0.0001167451276056,0.8112835812926875,0.8086368615676023,0.026866543644086343,3.1365380660502818e-06,0.809 +/- 0.027
1089,Kepler-187 b,Kepler-187,1.41,1244.0,0.059,6105.0,F,0.0001895454253514,0.8181855397328178,0.8085906145197719,0.03441422693360208,6.523059282269211e-06,0.809 +/- 0.034
1090,Kepler-778 b,Kepler-778,1.68,977.0,0.0453,5102.0,K,0.00027040186078,0.8140593178448678,0.8084759712184083,0.020904245610426628,5.652546911261507e-06,0.808 +/- 0.021
1091,Kepler-260 c,Kepler-260,1.74,372.0,0.332,5250.0,G,0.0012994869293942,0.8103964062505896,0.8083449923245494,0.04819761510130968,6.263217085212443e-05,0.808 +/- 0.048
1092,Kepler-932 b,Kepler-932,1.37,1276.0,0.02876,5331.0,G,0.0032026124346773,0.8435591263605244,0.8082620125030876,0.031026318620180557,9.936527381525009e-05,0.808 +/- 0.031
1093,Kepler-1098 b,Kepler-1098,1.3,1319.0,0.0358,5794.0,G,0.0001489475963293,0.8337245768372659,0.8082018704215365,0.028224314562790332,4.203943812169678e-06,0.808 +/- 0.028
1094,Kepler-1967 b,Kepler-1967,0.73022577,1086.0,0.06686,4970.0,K,0.0251184768542321,0.8217997708262064,0.8081304000275228,0.0560385516797674,0.0014076030633129268,0.808 +/- 0.056
1095,Kepler-1511 b,Kepler-1511,1.68,903.0,0.1753,6064.0,F,0.0004230941483228,0.8016903447602602,0.8079270639358341,0.03231537117185203,1.3672444443689897e-05,0.808 +/- 0.032
1096,Kepler-1173 b,Kepler-1173,0.89,1650.0,0.0156,5252.0,G,0.0070522027886389,0.8241651087306541,0.8078051547930382,0.02355851251802486,0.00016613940767579936,0.808 +/- 0.024
1097,Kepler-1688 b,Kepler-1688,1.26174569,772.0,0.0577,4632.11,K,0.0014200654306391,0.787737364466028,0.8077652275120102,0.03704886882963518,5.2611817869247406e-05,0.808 +/- 0.037
1098,Kepler-1943 b,Kepler-1943,1.54869189,1098.0,0.05975,6032.0,F,0.0001467595185652,0.8229057421439719,0.8077241578129472,0.044132151358966414,6.476813286688448e-06,0.808 +/- 0.044
1099,Kepler-402 e,Kepler-402,1.46,931.0,0.102,6090.0,F,0.0009229524167552,0.7960292042813931,0.8075383469217265,0.025888792552508047,2.3894123653211326e-05,0.808 +/- 0.026
1100,Kepler-1864 b,Kepler-1864,0.75408365,1156.0,0.049,5854.0,G,0.0153608903160351,0.8063845872550739,0.807535157392784,0.024074245234354183,0.00036980184048624533,0.808 +/- 0.024
1101,K2-322 b,K2-322,1.92,635.0,0.0594,4141.0,K,0.0895848336812673,0.7861041221605173,0.8071289411243835,0.08384096121937173,0.0075108785665149985,0.807 +/- 0.084
1102,Kepler-1001 c,Kepler-1001,1.57799279,804.0,0.08296,5376.0,G,0.000285480234912,0.8056900755218805,0.8070844125565425,0.029982115284567186,8.559301314596907e-06,0.807 +/- 0.030
1103,Kepler-1542 e,Kepler-1542,0.76,1065.0,0.05649,5564.0,G,0.0058083188929821,0.7931808355418403,0.8070126095942679,0.03393444880898216,0.000197102100140145,0.807 +/- 0.034
1104,HD 24040 c,HD 24040,9.35,263.1974236595159,1.3,5776.49,G,0.1882100214472324,0.8192157921488082,0.8068423060235109,0.16339800500824256,0.03075314202703632,0.807 +/- 0.163
1105,Kepler-372 d,Kepler-372,1.69,660.0,0.201,6509.0,F,0.0002444665754206,0.8151720034477585,0.8067538213129091,0.07447749415720145,1.8207257942518785e-05,0.807 +/- 0.074
1106,Kepler-1143 c,Kepler-1143,3.6,234.0,0.6477,5053.0,K,0.0031505354084742,0.9886996245651338,0.8066975466526953,0.23771320855890965,0.0007489238806268571,0.807 +/- 0.238
1107,HD 207496 b,HD 207496,2.25,743.0,0.0629,4819.0,K,0.4801213066915757,0.9217760347678584,0.8066939738101421,0.11816434107983743,0.05673321784360059,0.807 +/- 0.118
1108,Kepler-80 e,Kepler-80,1.6,629.0,0.0491,4540.0,K,0.0081080526757395,0.8322366690410213,0.8066899830944289,0.06358405484710376,0.0005155428660374268,0.807 +/- 0.064
1109,Kepler-180 b,Kepler-180,1.5,781.0,0.109,5731.0,G,0.0005781790913944,0.7890950305341474,0.8066664575246604,0.03212530049122475,1.85741770487884e-05,0.807 +/- 0.032
